event,place,team,name,time,is_prelims,meet,year,location
400 IM Men,18,Yale,Calvin Yang,236.11,True,Ivy League Championships (M),2020,"Boston, Ma"
400 IM Men,19,Columbia,David Wang,237.38,True,Ivy League Championships (M),2020,"Boston, Ma"
400 IM Men,20,Columbia,Ike Shirakata,238.63,True,Ivy League Championships (M),2020,"Boston, Ma"
400 IM Men,21,Columbia,Jonathan Cheng,243.93,True,Ivy League Championships (M),2020,"Boston, Ma"
400 IM Men,22,Dartmouth,Max Jones,252.64,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,1,Harvard,Umit gures,45.27,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,2,Yale,Connor Lee,46.12,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,3,Columbia,Jonas Nervil Kistorp,46.53,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,4,Harvard,Jake Johnson,46.58,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,5,Penn,Sean Lee,46.60,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,6,Columbia,Albert Gwo,46.96,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,7,Columbia,Hayden Liu,47.49,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,8,Cornell,Jack Mahoney,47.50,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,9,Cornell,James Huang,47.64,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,10,Brown,I. I. Qiao,47.75,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,11,Princeton,Nicholas Lim,47.93,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,12,Yale,Patrick Frith,48.19,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,13,Yale,Philippe Marcoux,48.50,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,14,Columbia,Zac Pear,48.59,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,15,Princeton,Nathan Yates,48.91,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,16,Brown,Jagger Stephens,49.08,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,17,Dartmouth,Matthew Luciano,48.71,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,17,Columbia,Ray Yang,48.71,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,19,Cornell,Jacob Mullin,48.87,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,20,Yale,Greg Kalin,49.11,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,21,Columbia,Andy Lee,49.18,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,22,Dartmouth,Andrew Vorobev,51.24,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,23,Dartmouth,Noah Hensley,52.20,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,24,Dartmouth,Connor Bishop,52.80,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,1,Harvard,Umit gures,45.13,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,2,Columbia,Jonas Nervil Kistorp,46.68,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,3,Yale,Connor Lee,46.94,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,4,Penn,Sean Lee,47.09,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,5,Columbia,Albert Gwo,47.24,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,6,Columbia,Hayden Liu,47.33,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,7,Cornell,Jack Mahoney,47.36,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,7,Harvard,Jake Johnson,47.36,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,9,Brown,I. I. Qiao,47.48,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,10,Princeton,Nicholas Lim,47.54,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,11,Yale,Patrick Frith,47.61,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,12,Cornell,James Huang,47.68,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,13,Yale,Philippe Marcoux,48.07,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,14,Columbia,Zac Pear,48.46,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,15,Princeton,Nathan Yates,48.76,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,16,Brown,Jagger Stephens,48.96,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,17,Columbia,Andy Lee,48.97,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,18,Columbia,Ray Yang,49.03,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,19,Dartmouth,Matthew Luciano,49.19,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,20,Cornell,Jacob Mullin,49.42,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,21,Yale,Greg Kalin,49.88,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,22,Dartmouth,Andrew Vorobev,50.51,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,23,Dartmouth,Noah Hensley,52.54,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Fly Men,24,Dartmouth,Connor Bishop,53.35,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,1,Harvard,Corban Rawls,94.75,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,2,Columbia,Nianguo Liu,94.98,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,3,Brown,Michael Lincoln,95.09,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,4,Harvard,Marcus Holmquist,95.65,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,5,Harvard,MAHLON REIHMAN,95.94,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,6,Yale,Joseph Page,96.54,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,7,Princeton,Max Walther,96.57,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,8,Princeton,Charles Leibson,97.61,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,9,Brown,Alex Smilenov,96.85,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,10,Brown,Lucas Hess,97.47,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,11,Harvard,Levente Bathory,97.96,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,12,Yale,Nathan stern,98.18,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,13,Dartmouth,John Hall,98.7,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,14,Brown,Cody Cline,98.74,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,15,Dartmouth,Tim Park,99.02,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,16,Brown,Tyler Lu,99.07,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,17,Penn,Nathaniel Cunnan,99.07,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,18,Dartmouth,Landon Armstrong,99.18,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,19,Penn,Noah Pereles,99.26,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,20,Penn,Jacob Furlong,99.51,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,21,Columbia,Kevin Dang,99.52,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,22,Penn,Matthew Dieffenthaller,100.52,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,23,Columbia,Shawn Lou,105.25,False,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,1,Columbia,Nianguo Liu,94.31,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,2,Harvard,Corban Rawls,94.77,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,3,Yale,Joseph Page,95.7,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,4,Harvard,Marcus Holmquist,96.13,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,5,Brown,Michael Lincoln,96.16,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,6,Princeton,Max Walther,96.26,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,7,Princeton,Charles Leibson,96.65,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,8,Harvard,MAHLON REIHMAN,96.72,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,9,Brown,Cody Cline,96.94,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,10,Brown,Alex Smilenov,97.27,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,11,Brown,Lucas Hess,97.36,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,12,Harvard,Levente Bathory,98.16,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,13,Yale,Nathan stern,98.39,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,14,Brown,Tyler Lu,98.4,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,15,Dartmouth,Tim Park,98.82,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,16,Dartmouth,John Hall,99.01,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,17,Penn,Nathaniel Cunnan,99.04,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,18,Dartmouth,Landon Armstrong,99.24,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,18,Columbia,Shawn Lou,99.24,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,20,Penn,Jacob Furlong,99.51,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,21,Columbia,Kevin Dang,99.79,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,22,Penn,Noah Pereles,99.83,True,Ivy League Championships (M),2020,"Boston, Ma"
200 Free Men,23,Penn,Matthew Dieffenthaller,102.09,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,1,Princeton,Derek Cox,53.37,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,2,Harvard,Charles Vaughan,53.84,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,3,Princeton,Corey Lau,53.87,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,4,Cornell,Ryan Brown,54.42,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,5,Penn,Boris Yang,54.63,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,6,Brown,Vincent Huang,54.70,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,7,Harvard,Daniel Chang,54.80,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,8,Yale,Tristan Furnary,55.58,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,9,Columbia,Michael Chang,54.44,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,10,Harvard,Jared Simpson,54.47,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,11,Princeton,Daniel Arris,54.90,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,12,Penn,Neil Simpson,55.19,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,13,Yale,Calvin Yang,55.22,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,14,Cornell,Jacob Bass,55.35,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,15,Yale,Dorje Wu,55.43,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,16,Columbia,Ike Shirakata,55.45,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,17,Yale,Sam Pekarek,55.14,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,18,Penn,Alexander Hsing,55.65,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,19,Princeton,Owen Huang,55.81,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,20,Yale,Andrew Schuler,55.85,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,21,Cornell,Ryan Pirrung,55.90,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,22,Columbia,Andy Lee,55.91,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,23,Cornell,Owen Downs,55.93,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,24,Dartmouth,Connor Richmond,56.27,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,1,Princeton,Derek Cox,53.87,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,2,Princeton,Corey Lau,54.19,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,3,Harvard,Charles Vaughan,54.20,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,4,Cornell,Ryan Brown,54.55,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,5,Penn,Boris Yang,54.62,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,6,Brown,Vincent Huang,54.68,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,7,Yale,Tristan Furnary,54.72,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,8,Harvard,Daniel Chang,54.80,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,9,Princeton,Daniel Arris,54.87,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,10,Columbia,Michael Chang,54.99,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,11,Cornell,Jacob Bass,55.08,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,12,Yale,Calvin Yang,55.20,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,13,Harvard,Jared Simpson,55.23,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,14,Columbia,Ike Shirakata,55.35,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,15,Penn,Neil Simpson,55.40,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,16,Yale,Dorje Wu,55.41,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,17,Penn,Alexander Hsing,55.47,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,18,Yale,Sam Pekarek,55.50,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,19,Cornell,Owen Downs,55.87,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,19,Princeton,Owen Huang,55.87,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,21,Columbia,Andy Lee,55.88,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,22,Cornell,Ryan Pirrung,56.02,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,23,Yale,Andrew Schuler,56.04,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,24,Dartmouth,Connor Richmond,56.08,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,25,Dartmouth,Parker Hershberger,56.22,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,26,Penn,Jason Schreiber,56.27,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,27,Columbia,David Wang,57.28,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,28,Dartmouth,Max Jones,57.45,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Breast Men,29,Dartmouth,Brandon Liao,58.19,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,1,Cornell,Taito daCosta,46.52,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,2,Harvard,William Grant,46.89,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,3,Columbia,Cole Stevens,47.14,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,4,Cornell,Dylan Curtis,47.40,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,5,Brown,Coley Sullivan,47.74,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,6,Penn,Mark McCrary,48.26,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,7,Yale,Henry Gaissert,48.46,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,8,Columbia,Baptiste Leger,48.80,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,9,Columbia,Jonas Nervil Kistorp,48.44,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,10,Harvard,Eric Whisenant,48.54,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,11,Yale,Tyler Harmon,49.04,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,12,Yale,Greg Kalin,49.05,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,13,Columbia,Joey Licht,49.15,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,14,Harvard,Levente Bathory,49.27,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,15,Columbia,Hayden Liu,49.50,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,16,Brown,Colin Arwood,49.65,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,17,Brown,Joon Sung,48.87,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,18,Yale,Michael Blank,49.13,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,19,Yale,Cristian Bell,49.37,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,20,Brown,Lucas Hess,49.41,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,21,Cornell,William Hrabchak,49.67,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,22,Penn,Jack McCaghren,49.82,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,23,Princeton,Matthew Marquardt,49.94,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,24,Cornell,Van Cates,50.22,False,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,1,Cornell,Taito daCosta,46.81,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,2,Harvard,William Grant,46.94,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,3,Cornell,Dylan Curtis,47.22,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,4,Columbia,Cole Stevens,47.63,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,5,Brown,Coley Sullivan,47.75,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,6,Yale,Henry Gaissert,47.81,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,7,Penn,Mark McCrary,48.28,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,8,Columbia,Baptiste Leger,48.38,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,9,Columbia,Hayden Liu,48.40,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,10,Columbia,Jonas Nervil Kistorp,48.47,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,11,Harvard,Eric Whisenant,48.59,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,12,Yale,Tyler Harmon,48.70,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,13,Columbia,Joey Licht,48.85,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,14,Harvard,Levente Bathory,49.13,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,15,Brown,Colin Arwood,49.14,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,16,Yale,Greg Kalin,49.17,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,17,Brown,Joon Sung,49.21,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,18,Brown,Lucas Hess,49.31,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,19,Cornell,William Hrabchak,49.36,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,20,Penn,Jack McCaghren,49.38,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,21,Yale,Cristian Bell,49.41,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,22,Princeton,Matthew Marquardt,49.59,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,23,Yale,Michael Blank,49.66,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,24,Cornell,Van Cates,49.72,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,25,Dartmouth,Matthew Luciano,50.06,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,26,Penn,Zachariah Althoff,50.13,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,27,Princeton,Nathan Yates,50.24,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,28,Cornell,James Huang,50.27,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,28,Dartmouth,Timothy Cushman,50.27,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,30,Cornell,Jacob Mullin,50.39,True,Ivy League Championships (M),2020,"Boston, Ma"
100 Back Men,31,Dartmouth,Noah Hensley,50.42,True,Ivy League Championships (M),2020,"Boston, Ma"
